date,fed,y2,y5,y10,fed_fitted_p,y2_q_sse,y5_q_sse,y10_q_sse,y2_q_ratio,y5_q_ratio,y10_q_ratio
2009-07-31,0.0025,0.0111,0.0250999999999999,0.0348,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-08-31,0.0025,0.0097,0.0239,0.034,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-09-30,0.0025,0.0093999999999999,0.0231,0.0331,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-10-30,0.0025,0.0089,0.0231,0.0338,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-11-30,0.0025,0.0066,0.02,0.032,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2009-12-31,0.0025,0.0113999999999999,0.0268,0.0384,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-01-29,0.0025,0.0081,0.0232,0.0358,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-02-26,0.0025,0.0081,0.023,0.0361,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-03-31,0.0025,0.0102,0.0254,0.0383,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-04-30,0.0025,0.0096,0.0242,0.0365,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-05-31,0.0025,0.0077,0.0209,0.0327999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-06-30,0.0025,0.006,0.0177,0.0293,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-07-30,0.0025,0.0055,0.016,0.0291,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-08-31,0.0025,0.0046999999999999,0.0133,0.0247,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-09-30,0.0025,0.0042,0.0126,0.0250999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-10-29,0.0025,0.0034,0.0116999999999999,0.026,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-11-30,0.0025,0.0045,0.0147,0.0279999999999999,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2010-12-31,0.0025,0.0059,0.0200999999999999,0.0329,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-01-31,0.0025,0.0056,0.0194,0.0337,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-02-28,0.0025,0.0068,0.0214,0.0343,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-03-31,0.0025,0.0081999999999999,0.0227999999999999,0.0347,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-04-29,0.0025,0.006,0.0197,0.0329,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-05-31,0.0025,0.0046999999999999,0.017,0.0306,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
2011-06-30,0.0025,0.0046,0.0176,0.0316,0.0026219472099680012,0.008662033130485748,0.015608601104100062,0.023183257433299208,0.0037344714554453633,0.005385487859850827,0.007668712255071744
